icao,type,name,latitude,longitude,elevation,country
WIMM,medium_airport,Kualanamu International Airport,3.64177,98.885307,23,ID
WIMN,small_airport,Silangit Airport,2.25973,98.991898,4700,ID
WIMS,medium_airport,Dr. Ferdinand Lumban Tobing Airport,1.557127,98.887145,33,ID
WIOD,small_airport,H A S Hanandjoeddin International Airport,-2.74572,107.754997,164,ID
WIOG,medium_airport,Nanga Pinoh Airport,-0.34886899590492,111.74800109863,123,ID
WIOK,medium_airport,Rahadi Osman Airport,-1.81664,109.962997,46,ID
WION,medium_airport,Ranai Airport,3.90871,108.388,7,ID
WIOO,medium_airport,Supadio Airport,-0.1507109999656677,109.40399932861328,10,ID
WIOP,medium_airport,Pangsuma Airport,0.8355780243873596,112.93699645996094,297,ID
WIOS,medium_airport,Sintang(Susilo) Airport,0.0636190026998519,111.4729995727539,98,ID
WIPA,small_airport,Sultan Thaha Airport,-1.63802,103.643997,82,ID
WIPI,small_airport,Muara Bungo Airport,-1.1278,102.135,214,ID
WIPK,small_airport,Depati Amir Airport,-2.1622,106.139,109,ID
WIPL,medium_airport,Fatmawati Soekarno Airport,-3.8637,102.338997,50,ID
WIPP,medium_airport,Sultan Mahmud Badaruddin II Airport,-2.897653,104.698147,49,ID
WIPQ,medium_airport,Pendopo Airport,-3.2860701084136963,103.87999725341795,184,ID
WIPT,medium_airport,Minangkabau International Airport,-0.786917,100.280998,18,ID
WIPU,small_airport,Muko Muko Airport,-2.54186,101.087997,24,ID
WITC,medium_airport,Cut Nyak Dhien Airport,4.040631,96.253538,10,ID
WITK,medium_airport,Rembele Airport,4.72113,96.851943,4648,ID
WITM,small_airport,Malikus Saleh Airport,5.226679801940918,96.95030212402344,90,ID
WITT,medium_airport,Sultan Iskandar Muda International Airport,5.522872024010001,95.42063713070002,65,ID
WMBT,medium_airport,Pulau Tioman Airport,2.81818,104.160004,15,MY
WMKA,medium_airport,Sultan Abdul Halim Airport,6.189670085906982,100.39800262451172,15,MY
WMKC,medium_airport,Sultan Ismail Petra Airport,6.166850090026856,102.29299926757812,16,MY
WMKD,medium_airport,Kuantan Airport,3.775389909744263,103.20899963378906,58,MY
WMKI,medium_airport,Sultan Azlan Shah Airport,4.567969799041748,101.09200286865234,130,MY
WMKJ,medium_airport,Senai International Airport,1.64131,103.669998,135,MY
WMKK,large_airport,Kuala Lumpur International Airport,2.745579957962,101.70999908447,69,MY
WMKL,medium_airport,Langkawi International Airport,6.329730033874512,99.72869873046876,29,MY
WMKN,medium_airport,Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,21,MY
WMKP,medium_airport,Penang International Airport,5.297140121459961,100.2770004272461,11,MY
WMPA,small_airport,Pulau Pangkor Airport,4.244719982147217,100.5530014038086,19,MY
WMSA,medium_airport,Sultan Abdul Aziz Shah International Airport,3.130579948425293,101.54900360107422,90,MY
WPDL,medium_airport,Presidente Nicolau Lobato International Airport,-8.54640007019,125.526000977,154,TL
WRKA,small_airport,AA Bere Tallo (Haliwen) Airport,-9.074841,124.903285,1027,ID
WRKL,small_airport,Gewayentana Airport,-8.274424,123.002,63,ID
WRLB,small_airport,Long Bawan Airport,3.9028,115.6921,3165,ID
WRLC,small_airport,Bontang Airport,0.119691,117.474998,49,ID
WRLF,small_airport,Nunukan Airport,4.13333333333,117.666666667,30,ID
WRLP,small_airport,Long Apung Airport,1.704486,114.970297,627,ID
WSJ,seaplane_base,San Juan /Uganik/ Seaplane Base,57.7304,-153.320999,0,US
WSSL,medium_airport,Seletar Airport,1.416949987411499,103.86799621582033,36,SG
WSSS,large_airport,Singapore Changi Airport,1.35019,103.994003,22,SG
WUZ,medium_airport,Wuzhou Xijiang Airport,23.40316,111.09331,357,CN
XRQ,small_airport,Xinbarag Youqi Baogede Airport,48.575585,116.939382,1798,CN
YABA,medium_airport,Albany Airport,-34.94329833984375,117.80899810791016,233,AU
YARG,small_airport,Argyle Airport,-16.6369,128.451004,522,AU
YARM,medium_airport,Armidale Airport,-30.5280990601,151.617004395,3556,AU
YAUR,small_airport,Aurukun Airport,-13.354067,141.72065,31,AU
YAYE,medium_airport,Ayers Rock Connellan Airport,-25.1861,130.975998,1626,AU
YBAR,medium_airport,Barcaldine Airport,-23.5652999878,145.307006836,878,AU
YBAS,medium_airport,Alice Springs Airport,-23.806699752807617,133.90199279785156,1789,AU
YBAU,small_airport,Badu Island Airport,-10.1499996185,142.1734,14,AU
YBBN,large_airport,Brisbane International Airport,-27.38419914245605,153.11700439453125,13,AU
YBCG,medium_airport,Gold Coast Airport,-28.1644001007,153.505004883,21,AU
YBCK,medium_airport,Blackall Airport,-24.427799224900003,145.429000854,928,AU
YBCS,medium_airport,Cairns International Airport,-16.885799408,145.755004883,10,AU
YBCV,medium_airport,Charleville Airport,-26.4132995605,146.261993408,1003,AU
YBDV,medium_airport,Birdsville Airport,-25.897499084472656,139.34800720214844,159,AU
YBHI,medium_airport,Broken Hill Airport,-32.0013999939,141.472000122,958,AU
YBHM,medium_airport,Hamilton Island Airport,-20.3581008911,148.95199585,15,AU
YBIE,medium_airport,Bedourie Airport,-24.346099853515625,139.4600067138672,300,AU
YBKE,medium_airport,Bourke Airport,-30.03919982910156,145.95199584960938,352,AU
YBKT,small_airport,Burketown Airport,-17.748600006103516,139.53399658203125,21,AU
YBMA,medium_airport,Mount Isa Airport,-20.6639003754,139.488998413,1121,AU
YBMK,medium_airport,Mackay Airport,-21.171699523900003,149.179992676,19,AU
YBNA,medium_airport,Ballina Byron Gateway Airport,-28.8339004517,153.56199646,7,AU
YBOI,small_airport,Boigu Airport,-9.23278045654,142.218002319,23,AU
YBOK,medium_airport,Oakey Airport,-27.411399841308597,151.73500061035156,1335,AU
YBOU,medium_airport,Boulia Airport,-22.913299560546875,139.89999389648438,542,AU
YBPN,medium_airport,Proserpine Whitsunday Coast Airport,-20.4950008392,148.552001953,82,AU
YBRK,medium_airport,Rockhampton Airport,-23.3819007874,150.475006104,34,AU
YBRM,medium_airport,Broome International Airport,-17.944700241088867,122.23200225830078,56,AU
YBSU,medium_airport,Sunshine Coast Airport,-26.6033,153.091003,15,AU
YBTH,medium_airport,Bathurst Airport,-33.4094009399,149.651992798,2435,AU
YBTL,medium_airport,Townsville Airport / RAAF Base Townsville,-19.252904,146.766512,18,AU
YBTR,medium_airport,Blackwater Airport,-23.603099822998047,148.8070068359375,657,AU
YBUD,medium_airport,Bundaberg Airport,-24.9039001465,152.319000244,107,AU
YBWP,medium_airport,Weipa Airport,-12.6786003113,141.925003052,63,AU
YBWW,medium_airport,Brisbane West Wellcamp Airport,-27.558332,151.793335,1509,AU
YCAR,medium_airport,Carnarvon Airport,-24.880211,113.67174,13,AU
YCBA,medium_airport,Cobar Airport,-31.538299560546875,145.79400634765625,724,AU
YCBP,medium_airport,Coober Pedy Airport,-29.040000915527344,134.7209930419922,740,AU
YCCT,small_airport,Coconut Island Airport,-10.050000190734863,143.07000732421875,3,AU
YCCY,medium_airport,Cloncurry Airport,-20.6686000824,140.503997803,616,AU
YCDU,medium_airport,Ceduna Airport,-32.13059997558594,133.7100067138672,77,AU
YCFS,medium_airport,Coffs Harbour Airport,-30.320601,153.115997,18,AU
YCHK,small_airport,Graeme Rowley Aerodrome,-22.3543,119.6426,1462,AU
YCKN,medium_airport,Cooktown Airport,-15.444700241088867,145.1840057373047,26,AU
YCMU,medium_airport,Cunnamulla Airport,-28.030000686645508,145.6219940185547,630,AU
YCNM,medium_airport,Coonamble Airport,-30.983299255371094,148.37600708007812,604,AU
YCOE,medium_airport,Coen Airport,-13.761133,143.113311,532,AU
YCOM,medium_airport,Cooma Snowy Mountains Airport,-36.3005981445,148.973999023,3088,AU
YDMG,small_airport,Doomadgee Airport,-17.9403,138.822006,153,AU
YDPO,medium_airport,Devonport Airport,-41.1697006226,146.429992676,33,AU
YELD,medium_airport,Elcho Island Airport,-12.019399642899998,135.570999146,101,AU
YEML,medium_airport,Emerald Airport,-23.5674991608,148.179000854,624,AU
YESP,medium_airport,Esperance Airport,-33.684399,121.822998,470,AU
YFLI,small_airport,Flinders Island Airport,-40.0917015076,147.992996216,10,AU
YGEL,medium_airport,Geraldton Airport,-28.796101,114.707001,121,AU
YGLA,medium_airport,Gladstone Airport,-23.869699,151.223007,64,AU
YGTE,medium_airport,Groote Eylandt Airport,-13.9750003815,136.460006714,53,AU
YGTH,medium_airport,Griffith Airport,-34.2508010864,146.067001343,439,AU
YHBA,medium_airport,Hervey Bay Airport,-25.3188991547,152.880004883,60,AU
YHID,medium_airport,Horn Island Airport,-10.586400032,142.289993286,43,AU
YHOO,small_airport,Hooker Creek Airport,-18.3367004395,130.638000488,320,AU
YHOT,medium_airport,Mount Hotham Airport,-37.0475006104,147.333999634,4260,AU
YHUG,small_airport,Hughenden Airport,-20.815000534057617,144.22500610351562,1043,AU
YJLC,small_airport,Julia Creek Airport,-20.66830062866211,141.72300720214844,404,AU
YKBR,small_airport,Kalbarri Airport,-27.692813,114.259169,157,AU
YKII,medium_airport,King Island Airport,-39.87749862670898,143.8780059814453,132,AU
YKKG,small_airport,Kalkgurung Airport,-17.431900024414062,130.80799865722656,646,AU
YKMB,small_airport,Karumba Airport,-17.45669937133789,140.8300018310547,5,AU
YKOW,medium_airport,Kowanyama Airport,-15.485600471496582,141.75100708007812,35,AU
YKSC,medium_airport,Kingscote Airport,-35.71390151977539,137.52099609375,24,AU
YKUB,small_airport,Kubin Airport,-10.2250003815,142.218002319,15,AU
YLEO,medium_airport,Leonora Airport,-28.87809944152832,121.31500244140624,1217,AU
YLEV,small_airport,Lake Evella Airport,-12.498900413513184,135.80599975585938,256,AU
YLHI,small_airport,Lord Howe Island Airport,-31.538204,159.07546,5,AU
YLHR,medium_airport,Lockhart River Airport,-12.7869,143.304993,77,AU
YLIS,medium_airport,Lismore Airport,-28.8302993774,153.259994507,35,AU
YLRD,medium_airport,Lightning Ridge Airport,-29.45669937133789,147.98399353027344,540,AU
YLRE,medium_airport,Longreach Airport,-23.4342002869,144.279998779,627,AU
YLST,medium_airport,Leinster Airport,-27.843299865722656,120.7030029296875,1631,AU
YLTN,small_airport,Laverton Airport,-28.61359977722168,122.42400360107422,1530,AU
YMAE,small_airport,Murray Island Airport,-9.915105,144.054644,300,AU
YMAV,medium_airport,Avalon Airport,-38.039398,144.468994,35,AU
YMAY,medium_airport,Albury Airport,-36.066758,146.959148,539,AU
YMEK,medium_airport,Meekatharra Airport,-26.6117000579834,118.5479965209961,1713,AU
YMEN,medium_airport,Melbourne Essendon Airport,-37.7281,144.901993,282,AU
YMER,medium_airport,Merimbula Airport,-36.9085998535,149.901000977,7,AU
YMGB,small_airport,Milingimbi Airport,-12.0944004059,134.893997192,53,AU
YMGD,medium_airport,Maningrida Airport,-12.0560998917,134.23399353,123,AU
YMHB,medium_airport,Hobart International Airport,-42.836101532,147.509994507,13,AU
YMHU,small_airport,McArthur River Mine Airport,-16.4424991608,136.083999634,131,AU
YMIA,medium_airport,Mildura Airport,-34.229198455799995,142.085998535,167,AU
YMLT,medium_airport,Launceston Airport,-41.54529953,147.214004517,562,AU
YMMB,medium_airport,Melbourne Moorabbin Airport,-37.97579956054688,145.1020050048828,50,AU
YMML,large_airport,Melbourne International Airport,-37.673302,144.843002,434,AU
YMOG,medium_airport,Mount Magnet Airport,-28.116100311279297,117.84200286865234,1354,AU
YMOR,medium_airport,Moree Airport,-29.4988994598,149.845001221,701,AU
YMRB,medium_airport,Moranbah Airport,-22.057800293,148.07699585,770,AU
YMRY,medium_airport,Moruya Airport,-35.8978004456,150.143997192,14,AU
YMTG,medium_airport,Mount Gambier Airport,-37.745601654052734,140.78500366210938,212,AU
YMTI,small_airport,Mornington Island Airport,-16.662500381469727,139.17799377441406,33,AU
YMYB,small_airport,Maryborough Airport,-25.5133,152.714996,38,AU
YNAR,medium_airport,Narrandera Airport,-34.7022018433,146.511993408,474,AU
YNBR,medium_airport,Narrabri Airport,-30.3192005157,149.82699585,788,AU
YNPE,small_airport,Northern Peninsula Airport,-10.946194,142.455081,34,AU
YNT,large_airport,Yantai Penglai International Airport,37.659724,120.978124,154,CN
YNTN,medium_airport,Normanton Airport,-17.68409,141.069664,73,AU
YNWN,medium_airport,Newman Airport,-23.4178009033,119.803001404,1724,AU
YOLD,small_airport,Olympic Dam Airport,-30.4850006104,136.876998901,343,AU
YPAD,large_airport,Adelaide International Airport,-34.947512,138.533393,20,AU
YPAG,medium_airport,Port Augusta Airport,-32.50690078735352,137.7169952392578,56,AU
YPAM,small_airport,Palm Island Airport,-18.755300521850582,146.58099365234375,28,AU
YPBO,medium_airport,Paraburdoo Airport,-23.1711006165,117.745002747,1406,AU
YPCC,medium_airport,Cocos (Keeling) Islands Airport,-12.19134,96.833696,10,CC
YPDN,medium_airport,Darwin International Airport,-12.41469955444336,130.8769989013672,103,AU
YPGV,medium_airport,Gove Airport,-12.269399642899998,136.817993164,192,AU
YPKA,medium_airport,Karratha Airport,-20.712200164799995,116.773002625,29,AU
YPKG,medium_airport,Kalgoorlie Boulder Airport,-30.7894001007,121.461997986,1203,AU
YPKS,medium_airport,Parkes Airport,-33.131401062,148.238998413,1069,AU
YPKU,medium_airport,East Kimberley Regional (Kununurra) Airport,-15.7781,128.707993,145,AU
YPLC,medium_airport,Port Lincoln Airport,-34.6053009033,135.880004883,36,AU
YPLM,medium_airport,Learmonth Airport,-22.2355995178,114.088996887,19,AU
YPMH,small_airport,Prominent Hill Airport,-29.716,135.5244,745,AU
YPMP,small_airport,Pormpuraaw Airport,-14.896451,141.60908,10,AU
YPMQ,medium_airport,Port Macquarie Airport,-31.4358005524,152.863006592,12,AU
YPOD,medium_airport,Portland Airport,-38.31809997558594,141.4709930419922,265,AU
YPPD,medium_airport,Port Hedland International Airport,-20.3777999878,118.625999451,33,AU
YPPH,large_airport,Perth International Airport,-31.94029998779297,115.96700286865234,67,AU
YPWR,small_airport,Woomera Airfield,-31.14419937133789,136.81700134277344,548,AU
YPXM,medium_airport,Christmas Island Airport,-10.4506,105.690002,916,CX
YQLP,medium_airport,Quilpie Airport,-26.612199783325195,144.2530059814453,655,AU
YRMD,small_airport,Richmond Airport,-20.70190048217773,143.11500549316406,676,AU
YRNG,small_airport,Ramingining Airport,-12.356399536132812,134.8979949951172,206,AU
YROM,medium_airport,Roma Airport,-26.545000076300003,148.774993896,1032,AU
YSCB,medium_airport,Canberra International Airport,-35.3069,149.195007,1886,AU
YSDU,medium_airport,Dubbo City Regional Airport,-32.2167015076,148.574996948,935,AU
YSGE,small_airport,St George Airport,-28.049699783325195,148.59500122070312,656,AU
YSHK,medium_airport,Shark Bay Airport,-25.8938999176,113.577003479,111,AU
YSII,small_airport,Saibai Island Airport,-9.378330230710002,142.625,15,AU
YSNF,medium_airport,Norfolk Island International Airport,-29.041887,167.939616,371,NF
YSRN,small_airport,Strahan Airport,-42.15499877929688,145.29200744628906,20,AU
YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21,AU
YSTW,medium_airport,Tamworth Airport,-31.0839004517,150.847000122,1334,AU
YSWG,medium_airport,Wagga Wagga City Airport,-35.1652984619,147.466003418,724,AU
YTGM,medium_airport,Thargomindah Airport,-27.986400604248047,143.81100463867188,433,AU
YTNG,medium_airport,Thangool Airport,-24.493900299072266,150.5760040283203,644,AU
YTNK,medium_airport,Tennant Creek Airport,-19.6343994140625,134.18299865722656,1236,AU
YTRE,medium_airport,Taree Airport,-31.8885993958,152.514007568,38,AU
YVRD,small_airport,Victoria River Downs Airport,-16.402124404907227,131.00497436523438,89,AU
YWBS,small_airport,Warraber Island Airport,-10.20829963684082,142.8249969482422,3,AU
YWDH,medium_airport,Windorah Airport,-25.41309928894043,142.66700744628906,452,AU
YWHA,medium_airport,Whyalla Airport,-33.05889892578125,137.51400756835938,41,AU
YWLM,medium_airport,Newcastle Airport,-32.79499816894531,151.83399963378906,31,AU
YWLU,medium_airport,Wiluna Airport,-26.629199981689453,120.22100067138672,1649,AU
YWOL,medium_airport,Shellharbour Airport,-34.5611,150.789001,31,AU
YWTN,medium_airport,Winton Airport,-22.36359977722168,143.08599853515625,638,AU
YWYY,medium_airport,Wynyard Airport,-40.9989013671875,145.7310028076172,62,AU
YYA,medium_airport,Yueyang Sanhe Airport,29.311699,113.281574,230,CN
YYKI,small_airport,Yorke Island Airport,-9.752801,143.405673,10,AU
Z13,small_airport,Akiachak Airport,60.904800415039,-161.42199707031,23,US
Z91,small_airport,Birch Creek Airport,66.2740020752,-145.824005127,450,US
ZBAA,large_airport,Beijing Capital International Airport,40.0801010131836,116.58499908447266,116,CN
ZBAD,large_airport,Beijing Daxing International Airport,39.509945,116.41092,98,CN
ZBDH,medium_airport,Qinhuangdao Beidaihe Airport,39.666389,119.058889,46,CN
ZBDS,medium_airport,Ordos Ejin Horo Airport,39.49,109.861388889,4557,CN
ZBDT,small_airport,Datong Yungang Airport,40.061614,113.480032,3442,CN
ZBER,medium_airport,Erenhot Saiwusu International Airport,43.4225,112.096667,3301,CN
ZBES,medium_airport,Arxan Yi'ershi Airport,47.3106,119.9117,2925,CN
ZBHD,medium_airport,Handan Airport,36.5258333333,114.425555556,229,CN
ZBHH,large_airport,Baita International Airport,40.851398,111.823997,3556,CN
ZBLA,medium_airport,Hulunbuir Hailar Airport,49.205002,119.824997,2169,CN
ZBLF,medium_airport,Linfen Qiaoli Airport,36.132629,111.641236,1483,CN
ZBMZ,medium_airport,Manzhouli Xijiao Airport,49.566667,117.33,2231,CN
ZBOW,medium_airport,Baotou Airport,40.560001373291016,109.99700164794922,3321,CN
ZBSJ,medium_airport,Shijiazhuang Zhengding International Airport,38.280701,114.696999,233,CN
ZBTJ,large_airport,Tianjin Binhai International Airport,39.1244010925,117.346000671,10,CN
ZBTL,medium_airport,Tongliao Airport,43.556702,122.199997,2395,CN
ZBUH,small_airport,Wuhai Airport,39.7934,106.7993,3650,CN
ZBXZ,small_airport,Xinzhou Wutaishan Airport,38.597456,112.969173,2527,CN
ZBYC,small_airport,Yuncheng Guangong Airport,35.116391,111.031388889,1242,CN
ZBYN,large_airport,Taiyuan Wusu Airport,37.74689865112305,112.62799835205078,2575,CN
ZBYZ,medium_airport,Bayannur Tianjitai Airport,40.926,107.7428,3400,CN
ZBZL,medium_airport,Chengjisihan Airport,47.865833,122.767503,928,CN
ZDY,small_airport,Delma Airport,24.51,52.3352,30,AE
ZGCD,medium_airport,Changde Taohuayuan Airport,28.9189,111.639999,128,CN
ZGCJ,medium_airport,Huaihua Zhijiang Airport,27.441111,109.7,882,CN
ZGDY,small_airport,Zhangjiajie Hehua International Airport,29.1028,110.443001,692,CN
ZGGG,large_airport,Guangzhou Baiyun International Airport,23.392401,113.299004,50,CN
ZGHA,large_airport,Changsha Huanghua International Airport,28.1891994476,113.220001221,217,CN
ZGHC,medium_airport,Hechi Jinchengjiang Airport,24.804344,107.710819,2221,CN
ZGHU,small_airport,Huayuan Airport,44.2421,85.8905,1700,CN
ZGKL,large_airport,Guilin Liangjiang International Airport,25.2181,110.039001,570,CN
ZGLG,medium_airport,Yongzhou Lingling Airport,26.338661,111.610043,340,CN
